"","Year","new.place","cu","FEM","FEF","FSM","FSF","SCM","SCF","SFM","SFF","SNM","SNF","SCA","SFA","SNA","FEA","FSA","long","lat","lat1","lat2","lat3","lat4","long2","long3"
"459",2004,"Nevada",23.2,69.4,72.7,30.6,27.3,24.7,21.7,26.7,22.1,48.6,56.2,23.2,24.4,52.3,70.9,29.1,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"460",2005,"Nevada",23.1,65.8,79.5,34.2,20.5,25.2,20.9,26.6,21.3,48.2,57.8,23.1,24,52.9,71.9,28.1,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"461",2006,"Nevada",22.2,67,74.4,33,25.6,22.9,21.4,27.5,23.6,49.6,55,22.2,25.6,52.3,70.5,29.5,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"462",2007,"Nevada",21.5,71.6,79.3,28.4,20.7,23.4,19.5,28.9,21.9,47.8,58.6,21.5,25.4,53.1,75.1,24.9,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"463",2008,"Nevada",22.2,75.3,72.5,24.7,27.5,24.3,20,28.4,21.8,47.3,58.2,22.2,25.1,52.7,74,26,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"464",2009,"Nevada",22,70.9,72.2,29.1,27.8,22.7,21.3,30.5,22.5,46.8,56.1,22,26.5,51.4,71.5,28.5,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"465",2010,"Nevada",21.3,77.7,76.7,22.3,23.3,22.4,20.2,27.2,24.4,50.4,55.3,21.3,25.8,52.8,77.2,22.8,-116.419389,38.8026097,38.0526097,38.5526097,39.0526097,39.5526097,-116.419389,-116.419389
"466",1996,"New Hampshire",24.8,85.2,80.7,14.8,19.3,25.5,24.2,30.8,27.4,43.7,48.3,24.8,29.1,46.1,82.9,17.1,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"467",1997,"New Hampshire",24.7,81.4,80.2,18.6,19.8,25.9,23.6,30.3,32.3,43.8,44.1,24.7,31.3,44,80.8,19.2,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"468",1998,"New Hampshire",23.3,80.2,76.3,19.8,23.7,25.7,21,31.2,26,43.1,53.1,23.3,28.5,48.2,78.4,21.6,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"469",1999,"New Hampshire",22.3,79.6,81.6,20.4,18.4,21.6,23,32.5,25.7,46,51.3,22.3,29,48.7,80.6,19.4,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"470",2000,"New Hampshire",25.3,79.8,75.9,20.2,24.1,27,23.7,31.4,28.1,41.5,48.2,25.3,29.7,45,77.9,22.1,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"471",2001,"New Hampshire",24.1,79.3,78.2,20.7,21.8,25.6,22.7,31.4,26.4,43,50.9,24.1,28.8,47.1,78.8,21.2,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"472",2002,"New Hampshire",23.2,80.3,80,19.7,20,23.9,22.5,32,28.6,44.1,48.9,23.2,30.2,46.6,80.1,19.9,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"473",2003,"New Hampshire",21.2,79.9,80.1,20.1,19.9,22.3,20.2,32.1,29.9,45.6,49.9,21.2,31,47.8,80,20,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"474",2004,"New Hampshire",21.7,76.2,76.5,23.8,23.5,23.8,19.6,29,28.1,47.2,52.3,21.7,28.5,49.8,76.3,23.7,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"475",2005,"New Hampshire",20.4,78,73.1,22,26.9,20.3,20.5,31,28.1,48.7,51.4,20.4,29.5,50.1,75.5,24.5,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"476",2006,"New Hampshire",18.7,77.4,75.8,22.6,24.2,19.3,18.1,31.6,28,49.1,53.9,18.7,29.7,51.6,76.6,23.4,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"477",2007,"New Hampshire",19.3,80.9,75.1,19.1,24.9,20.1,18.6,31.4,29.2,48.5,52.2,19.3,30.3,50.4,78.1,21.9,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"478",2008,"New Hampshire",17.1,75.4,74.9,24.6,25.1,18.1,16,32.2,30,49.7,53.9,17.1,31.1,51.9,75.1,24.9,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"479",2009,"New Hampshire",15.8,70.5,73.1,29.5,26.9,17.3,14.3,30.1,28.6,52.6,57.1,15.8,29.4,54.9,71.7,28.3,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"480",2010,"New Hampshire",16.9,73.2,73.5,26.8,26.5,18,15.8,32.1,29.4,49.9,54.8,16.9,30.7,52.4,73.4,26.6,-71.5723953,43.1938516,42.4438516,42.9438516,43.4438516,43.9438516,-71.5723953,-71.5723953
"481",1996,"New Jersey",22.7,81.2,75.6,18.8,24.4,24.9,20.8,28.3,21.5,46.9,57.7,22.7,24.7,52.6,78.5,21.5,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"482",1997,"New Jersey",21.4,78.4,77.2,21.6,22.8,23.4,19.5,29.6,23.2,47,57.3,21.4,26.2,52.4,77.8,22.2,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"483",1998,"New Jersey",19.1,84.3,74.5,15.7,25.5,20.9,17.4,29.5,23.7,49.7,58.9,19.1,26.4,54.5,79.6,20.4,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"484",1999,"New Jersey",20.6,68.7,73.1,31.3,26.9,22,19.4,23.6,19.2,54.4,61.4,20.6,21.3,58.1,70.9,29.1,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"485",2000,"New Jersey",21,68.9,72.2,31.1,27.8,23.6,18.6,24,21,52.4,60.4,21,22.4,56.6,70.4,29.6,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"486",2001,"New Jersey",21.1,68.3,73.7,31.7,26.3,21.6,20.7,28.7,23.9,49.7,55.5,21.1,26.2,52.7,71,29,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"487",2002,"New Jersey",19,74.7,72.7,25.3,27.3,20.5,17.7,28.5,23.7,51.1,58.6,19,26,55,73.7,26.3,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"488",2003,"New Jersey",19.4,72.2,71.6,27.8,28.4,21.1,17.8,28,24.8,50.9,57.4,19.4,26.3,54.3,71.9,28.1,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"489",2004,"New Jersey",18.8,68.2,70.1,31.8,29.9,20.1,17.6,27,22.1,52.8,60.3,18.8,24.4,56.8,69.1,30.9,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"490",2005,"New Jersey",18,68.8,73.4,31.2,26.6,19.4,16.7,27.6,23.6,53,59.7,18,25.5,56.5,71,29,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"491",2006,"New Jersey",18,66.2,71,33.8,29,20.7,15.6,25.6,22.7,53.7,61.7,18,24.1,57.9,68.3,31.7,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"492",2007,"New Jersey",17.1,66.4,74.5,33.6,25.5,19.3,15.2,26.5,22.9,54.2,61.9,17.1,24.7,58.2,70.1,29.9,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"493",2008,"New Jersey",14.8,74.7,69.5,25.3,30.5,17.4,12.3,25.6,23.1,57,64.6,14.8,24.3,60.9,72.4,27.6,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"494",2009,"New Jersey",15.8,61.5,65.5,38.5,34.5,17.6,14.2,26.9,24,55.5,61.8,15.8,25.4,58.8,63.4,36.6,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"495",2010,"New Jersey",14.4,68.9,72.8,31.1,27.2,15.7,13.2,29,23.5,55.3,63.3,14.4,26.1,59.4,70.7,29.3,-74.4056612,40.0583238,39.3083238,39.8083238,40.3083238,40.8083238,-74.4056612,-74.4056612
"496",1996,"New Mexico",22.8,71.4,74.7,28.6,25.3,24.9,20.9,30.7,18.1,44.4,61,22.8,24.2,53,72.9,27.1,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"497",1997,"New Mexico",22.1,69.7,70.9,30.3,29.1,21.6,22.5,31.4,19.6,47,57.9,22.1,25.3,52.6,70.4,29.6,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"498",1998,"New Mexico",22.5,71.6,72.1,28.4,27.9,25.1,20.2,29.3,19.6,45.6,60.2,22.5,24.3,53.2,71.8,28.2,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"499",1999,"New Mexico",22.4,72.5,73.7,27.5,26.3,24.1,20.9,28.2,21.3,47.7,57.8,22.4,24.6,52.9,73.1,26.9,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"500",2000,"New Mexico",23.6,72.7,70.8,27.3,29.2,26.2,21.2,30.5,21.5,43.4,57.4,23.6,25.8,50.6,71.8,28.2,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"501",2001,"New Mexico",23.8,64.5,72,35.5,28,27.9,20,29.3,20.9,42.9,59.1,23.8,24.9,51.2,67.7,32.3,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"502",2002,"New Mexico",21.2,66.8,74.8,33.2,25.2,23.3,19.3,30.3,22,46.4,58.7,21.2,26,52.8,70.6,29.4,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"503",2003,"New Mexico",22,68.8,74.9,31.2,25.1,23.6,20.5,29.9,22.1,46.5,57.4,22,25.9,52.1,71.7,28.3,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"504",2004,"New Mexico",20.3,63.6,66.7,36.4,33.3,22.9,17.9,28,20.4,49.1,61.7,20.3,24.1,55.6,65,35,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"505",2005,"New Mexico",21.5,65.3,70.9,34.7,29.1,24.4,18.8,30.1,19,45.5,62.2,21.5,24.4,54.1,67.8,32.2,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"506",2006,"New Mexico",20.1,67.9,68.9,32.1,31.1,22.6,17.8,28.3,21.4,49.1,60.8,20.1,24.7,55.1,68.4,31.6,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"507",2007,"New Mexico",20.8,60.9,66.2,39.1,33.8,23.6,18.1,28,21.8,48.4,60.1,20.8,24.8,54.4,63.3,36.7,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"508",2008,"New Mexico",19.4,67.4,64.1,32.6,35.9,22,16.8,28.7,21.3,49.3,61.8,19.4,24.9,55.7,65.9,34.1,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"509",2009,"New Mexico",17.9,62.7,62.5,37.3,37.5,19.8,16.1,30.9,21.1,49.3,62.8,17.9,25.8,56.2,62.6,37.4,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"510",2010,"New Mexico",18.5,61.8,61.4,38.2,38.6,21.8,15.3,28.4,21.1,49.7,63.7,18.5,24.7,56.9,61.6,38.4,-105.8700901,34.5199402,33.7699402,34.2699402,34.7699402,35.2699402,-105.8700901,-105.8700901
"511",1996,"New York",23.2,81.3,84,18.7,16,23.3,23.2,26.2,21.4,50.5,55.3,23.2,23.7,53.1,82.7,17.3,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"512",1997,"New York",23.1,83.7,81.4,16.3,18.6,24.9,21.5,26.1,21.6,49,56.9,23.1,23.7,53.2,82.6,17.4,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"513",1998,"New York",24.1,76.4,76.2,23.6,23.8,25.6,22.8,26.9,21.9,47.5,55.3,24.1,24.3,51.6,76.3,23.7,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"514",1999,"New York",21.8,79,77.2,21,22.8,22.8,20.8,24.6,21.7,52.6,57.4,21.8,23.1,55.1,78.1,21.9,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"515",2000,"New York",21.6,72.9,74.3,27.1,25.7,22.6,20.7,27.8,23.5,49.5,55.8,21.6,25.6,52.9,73.6,26.4,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"516",2001,"New York",23.2,69.1,74.4,30.9,25.6,26.1,20.7,26.2,21.6,47.7,57.7,23.2,23.8,53,71.6,28.4,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"517",2002,"New York",22.3,77.4,73.7,22.6,26.3,25.8,19.2,27.7,22.6,46.5,58.2,22.3,25,52.7,75.7,24.3,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"518",2003,"New York",21.6,75.4,77.2,24.6,22.8,24.8,18.9,27.6,23.4,47.6,57.8,21.6,25.4,53,76.3,23.7,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"519",2004,"New York",19.9,68.8,73.8,31.2,26.2,21.1,18.9,27.2,21.4,51.7,59.6,19.9,24.2,55.9,71.3,28.7,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"520",2005,"New York",20.5,70.9,72,29.1,28,23,18.1,27.3,24,49.7,57.9,20.5,25.6,54,71.4,28.6,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"521",2006,"New York",18.2,74.2,72.4,25.8,27.6,18.9,17.6,27.2,22,53.8,60.4,18.2,24.5,57.3,73.2,26.8,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
"522",2007,"New York",18.9,67.5,67.8,32.5,32.2,21.6,16.5,26.3,24.9,52.2,58.7,18.9,25.5,55.6,67.7,32.3,-74.0059413,40.7127837,39.9627837,40.4627837,40.9627837,41.4627837,-74.0059413,-74.0059413
